Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1215033,,5.4,6.5,2.75,4.5,3.5,,,,,,2.2,N1,Ha Tinh
HT1213466,,5.4,5.75,,,,5.0,6.25,8.0,,,3.8,N1,Ha Tinh
HT1216597,,5.4,4.0,,,,4.25,4.0,7.0,,,3.4,N1,Ha Tinh
HT1216598,,5.4,5.25,,,,2.0,6.5,6.75,,,2.4,N1,Ha Tinh
HT1215135,,5.4,7.0,,,,5.0,6.0,7.5,,,1.8,N1,Ha Tinh
HT1212084,,5.4,6.25,,,,6.25,5.0,7.0,,,3.0,N1,Ha Tinh
HT1213450,,5.4,5.25,,,,4.25,5.5,5.5,,,3.4,N1,Ha Tinh
HT1209897,,5.4,4.5,,,,4.0,6.25,8.25,,,2.4,N1,Ha Tinh
HT1208684,,5.4,6.75,5.5,4.5,3.75,,,,,,2.8,N1,Ha Tinh
HT1215160,,5.4,6.75,,,,5.5,7.0,7.75,,,2.6,N1,Ha Tinh
HT1209930,,5.4,6.0,,,,2.0,5.75,7.75,,,2.6,N1,Ha Tinh
HT1213434,,5.4,4.75,,,,2.5,6.75,8.25,,,2.6,N1,Ha Tinh
HT1216599,,5.4,6.0,,,,5.25,7.75,9.25,,,3.8,N1,Ha Tinh
HT1215181,,5.4,7.0,,,,6.25,6.75,6.75,,,3.8,N1,Ha Tinh
HT1209460,,5.4,6.25,,,,5.75,6.5,,,,,,Ha Tinh
HT1213425,,5.4,7.25,,,,6.0,7.75,9.25,,,6.8,N1,Ha Tinh
HT1213103,,5.4,6.25,,,,4.5,7.75,9.25,,,3.8,N1,Ha Tinh
HT1215189,,5.4,5.25,,,,4.25,6.0,7.5,,,4.2,N1,Ha Tinh
HT1213441,,5.4,6.75,,,,5.0,9.0,7.5,,,4.2,N1,Ha Tinh
HT1216651,,5.4,6.75,,,,5.75,6.0,8.75,,,3.4,N1,Ha Tinh
HT1212089,,5.4,6.25,,,,4.5,6.0,8.0,,,3.8,N1,Ha Tinh
HT1211248,,5.4,5.25,,,,3.5,7.0,7.5,,,3.2,N1,Ha Tinh
HT1211555,,5.4,6.5,3.75,5.0,4.5,,,,,,2.4,N1,Ha Tinh
HT1211251,,5.4,7.0,,,,4.25,5.5,7.75,,,3.6,N1,Ha Tinh
HT1212429,,5.4,8.0,,,,8.75,8.0,8.0,,,3.8,N1,Ha Tinh
HT1213508,,5.4,6.0,,,,4.0,6.0,7.75,,,2.4,N1,Ha Tinh
HT1215081,,5.4,5.5,,,,5.5,8.5,6.0,,,2.2,N1,Ha Tinh
HT1215083,,5.4,6.25,,,,4.25,6.0,7.5,,,4.6,N1,Ha Tinh
HT1211554,,5.4,6.5,,,,5.25,7.0,9.0,,,3.4,N1,Ha Tinh
HT1215084,,5.4,6.0,,,,3.25,4.75,8.0,,,2.6,N1,Ha Tinh
HT1208656,,5.4,7.75,,,,8.25,7.75,7.0,,,4.4,N1,Ha Tinh
HT1215650,,5.4,7.0,,,,6.25,7.0,9.0,,,4.2,N1,Ha Tinh
HT1215050,,5.4,7.0,,,,8.25,8.25,8.75,,,2.0,N1,Ha Tinh
HT1216638,,5.4,4.5,4.5,6.25,6.75,,,,,,3.6,N1,Ha Tinh
HT1216637,,5.4,7.5,,,,4.75,7.0,7.25,,,5.4,N1,Ha Tinh
HT1209481,,5.4,7.0,,,,3.5,7.5,9.25,,,4.2,N1,Ha Tinh
HT1209869,,5.4,5.5,,,,3.75,6.25,6.75,,,2.0,N1,Ha Tinh
HT1209952,,5.4,4.25,,,,3.5,5.25,4.75,,,3.0,N1,Ha Tinh
HT1215657,,5.4,7.25,,,,6.25,6.75,8.25,,,6.6,N1,Ha Tinh
HT1216635,,5.4,5.0,,,,3.75,6.5,6.0,,,4.0,N1,Ha Tinh
HT1215106,,5.4,6.25,,,,4.0,5.0,7.0,,,3.2,N1,Ha Tinh
HT1209947,,5.4,6.0,2.5,3.0,4.75,,,,,,1.8,N1,Ha Tinh
HT1211236,,5.4,5.5,,,,3.5,7.0,7.75,,,2.8,N1,Ha Tinh
HT1209997,,5.4,4.25,,,,4.0,5.0,8.0,,,1.6,N1,Ha Tinh
HT1209484,,5.4,5.75,,,,6.25,6.0,8.5,,,2.8,N1,Ha Tinh
HT1213482,,5.4,4.75,,,,4.75,6.75,8.25,,,3.0,N1,Ha Tinh
HT1209469,,5.4,4.25,,,,3.0,5.25,8.25,,,3.0,N1,Ha Tinh
HT1212003,,5.4,5.25,,,,4.5,5.5,8.0,,,2.2,N1,Ha Tinh
HT1209647,,5.4,6.5,,,,4.75,6.5,9.0,,,3.6,N1,Ha Tinh
HT1212067,,5.4,6.0,,,,5.25,7.0,7.5,,,3.4,N1,Ha Tinh
HT1211423,,5.4,6.0,,,,7.0,7.25,7.75,,,1.6,N1,Ha Tinh
HT1213283,,5.4,6.25,,,,2.75,5.25,7.25,,,2.2,N1,Ha Tinh
HT1215379,,5.4,6.5,,,,3.5,8.5,,,,,,Ha Tinh
HT1211493,,5.4,5.25,,,,4.0,7.0,7.0,,,2.0,N1,Ha Tinh
HT1209740,,5.4,5.5,,,,6.25,7.5,8.25,,,3.0,N1,Ha Tinh
HT1213299,,5.4,7.0,,,,4.0,7.25,6.5,,,3.0,N1,Ha Tinh
HT1215362,,5.4,5.0,,,,4.25,4.0,7.0,,,3.0,N1,Ha Tinh
HT1215356,,5.4,7.5,,,,3.5,6.75,6.5,,,5.0,N1,Ha Tinh
HT1211492,,5.4,6.0,,,,2.75,6.75,6.5,,,3.0,N1,Ha Tinh
HT1215352,,5.4,7.0,,,,4.0,6.5,8.75,,,2.4,N1,Ha Tinh
HT1212020,,5.4,6.0,,,,3.75,5.25,7.25,,,2.4,N1,Ha Tinh
HT1215350,,5.4,5.5,,,,2.75,5.25,7.25,,,3.8,N1,Ha Tinh
HT1211413,,5.4,4.25,,,,4.75,6.5,6.75,,,2.2,N1,Ha Tinh
HT1215330,,5.4,3.25,,,,3.0,5.0,6.75,,,2.8,N1,Ha Tinh
HT1212498,,5.4,6.5,,,,3.5,6.0,9.0,,,2.4,N1,Ha Tinh
HT1212507,,5.4,5.25,,,,3.0,7.5,7.0,,,3.2,N1,Ha Tinh
HT1212535,,5.4,4.5,,,,6.0,6.75,7.75,,,3.6,N1,Ha Tinh
HT1215618,,5.4,4.0,,,,4.75,5.5,,,,,,Ha Tinh
HT1209670,,5.4,7.25,,,,3.75,6.5,8.25,,,7.2,N1,Ha Tinh
HT1212529,,5.4,7.5,,,,9.75,9.5,7.75,,,3.2,N1,Ha Tinh
HT1215467,,5.4,5.5,7.0,5.5,3.5,,,,,,3.6,N1,Ha Tinh
HT1215483,,5.4,6.25,,,,3.0,6.0,7.75,,,3.0,N1,Ha Tinh
HT1215462,,5.4,6.5,,,,6.0,6.5,7.5,,,2.4,N1,Ha Tinh
HT1213220,,5.4,6.0,,,,6.75,8.5,7.25,,,2.2,N1,Ha Tinh
HT1211460,,5.4,6.75,,,,3.5,5.25,6.75,,,3.0,N1,Ha Tinh
HT1209682,,5.4,5.0,,,,2.25,6.25,6.5,,,1.8,N1,Ha Tinh
HT1211441,,5.4,6.75,,,,4.0,6.0,5.5,,,4.2,N1,Ha Tinh
HT1216501,,5.4,8.25,,,,9.0,10.0,9.0,,,4.4,N1,Ha Tinh
HT1213216,,5.4,7.0,,,,3.75,5.25,8.25,,,3.0,N1,Ha Tinh
HT1209688,,5.4,5.75,,,,3.75,4.25,7.0,,,5.6,N1,Ha Tinh
HT1208742,,5.4,6.25,3.25,3.75,5.25,,,,,,3.8,N1,Ha Tinh
HT1216522,,5.4,6.25,,,,3.25,7.25,7.25,,,3.0,N1,Ha Tinh
HT1215504,,5.4,6.0,,,,6.5,6.75,7.25,,,4.2,N1,Ha Tinh
HT1211501,,5.4,6.25,,,,3.75,5.5,6.5,,,3.2,N1,Ha Tinh
HT1210012,,5.4,3.5,,,,2.0,3.5,5.5,,,3.6,N1,Ha Tinh
HT1209788,,5.4,6.25,,,,2.5,4.75,6.75,,,2.0,N1,Ha Tinh
HT1215587,,5.4,7.25,,,,3.5,5.5,7.5,,,2.2,N1,Ha Tinh
HT1209831,,5.4,6.25,,,,4.0,7.0,8.75,,,3.4,N1,Ha Tinh
HT1213377,,5.4,6.0,,,,4.5,6.75,7.75,,,2.8,N1,Ha Tinh
HT1212477,,5.4,4.25,,,,5.0,7.5,7.0,,,3.4,N1,Ha Tinh
HT1209563,,5.4,7.25,,,,5.5,7.75,9.75,,,4.2,N1,Ha Tinh
HT1212476,,5.4,5.5,,,,4.75,7.0,6.75,,,2.4,N1,Ha Tinh
HT1215575,,5.4,5.0,,,,3.5,6.0,7.5,,,2.8,N1,Ha Tinh
HT1215228,,5.4,5.25,,,,3.75,5.25,8.25,,,2.2,N1,Ha Tinh
HT1211505,,5.4,5.25,,,,4.0,4.75,6.0,,,2.8,N1,Ha Tinh
HT1213400,,5.4,6.75,,,,6.0,8.5,8.0,,,4.0,N1,Ha Tinh
HT1212066,,5.4,6.25,,,,5.5,5.0,9.0,,,3.6,N1,Ha Tinh
HT1208765,,5.4,6.0,,,,3.25,6.25,9.0,,,2.6,N1,Ha Tinh
HT1209867,,5.4,4.5,,,,3.25,5.0,6.25,,,3.6,N1,Ha Tinh
HT1211340,,5.4,6.0,,,,4.5,7.25,6.75,,,3.0,N1,Ha Tinh
HT1215612,,5.4,6.5,,,,4.25,6.25,7.5,,,3.8,N1,Ha Tinh
HT1211377,,5.4,6.0,,,,3.75,6.25,7.5,,,2.6,N1,Ha Tinh
HT1213370,,5.4,5.0,6.0,5.5,3.25,,,,,,3.0,N1,Ha Tinh
HT1209825,,5.4,7.0,,,,4.0,6.25,8.5,,,2.6,N1,Ha Tinh
HT1215262,,5.4,8.25,,,,8.0,9.0,7.75,,,8.6,N1,Ha Tinh
HT1209818,,5.4,6.75,,,,3.0,6.5,8.5,,,2.8,N1,Ha Tinh
HT1209579,,5.4,3.0,,,,4.5,6.0,7.0,,,4.2,N1,Ha Tinh
HT1216579,,5.4,4.25,,,,4.0,7.0,7.75,,,3.2,N1,Ha Tinh
HT1213355,,5.4,6.25,7.0,5.0,5.0,,,,,,2.6,N1,Ha Tinh
HT1215277,,5.4,7.5,,,,2.75,5.75,5.75,,,4.4,N1,Ha Tinh
HT1209813,,5.4,6.75,,,,4.0,7.5,8.25,,,2.8,N1,Ha Tinh
HT1213347,,5.4,6.0,,,,5.5,7.75,6.5,,,3.0,N1,Ha Tinh
HT1211516,,5.4,5.75,,,,4.75,4.5,7.75,,,4.6,N1,Ha Tinh
HT1209808,,5.4,5.25,,,,3.5,6.0,8.25,,,3.4,N1,Ha Tinh
HT1215291,,5.4,5.5,,,,4.5,8.25,8.75,,,3.8,N1,Ha Tinh
HT1215295,,5.4,7.5,,,,6.5,7.75,8.0,,,4.0,N1,Ha Tinh
HT1212545,,5.4,5.5,,,,4.25,6.25,8.5,,,2.8,N1,Ha Tinh
HT1211514,,5.4,4.75,,,,3.0,6.0,7.5,,,3.6,N1,Ha Tinh
HT1208988,,5.4,5.5,,,,2.25,5.0,5.5,,,3.0,N1,Ha Tinh
HT1210112,,5.4,5.5,5.0,5.5,5.5,,,,,,2.4,N1,Ha Tinh
HT1210020,,5.4,7.0,,,,3.25,7.0,8.25,,,2.4,N1,Ha Tinh
HT1210021,,5.4,,4.75,4.75,,,,,,,,,Ha Tinh
HT1216773,,5.4,4.75,,,,4.0,6.0,7.0,,,3.4,N1,Ha Tinh
HT1210468,,5.4,6.25,,,,4.0,6.75,9.25,,,3.2,N1,Ha Tinh
HT1210935,,5.4,6.25,,,,2.75,7.75,7.25,,,2.6,N1,Ha Tinh
HT1213936,,5.4,7.75,,,,8.25,7.25,8.25,,,3.4,N1,Ha Tinh
HT1210481,,5.4,5.25,,,,3.5,5.5,8.0,,,2.8,N1,Ha Tinh
HT1214510,,5.4,6.75,,,,4.25,5.0,8.5,,,2.2,N1,Ha Tinh
HT1214501,,5.4,4.0,,,,6.25,5.25,6.25,,,3.0,N1,Ha Tinh
HT1208534,,5.4,6.75,,,,6.0,7.25,6.75,,,7.2,N1,Ha Tinh
HT1216785,,5.4,7.0,,,,6.25,6.75,8.5,,,3.8,N1,Ha Tinh
HT1214488,,5.4,6.75,,,,5.25,6.25,6.75,,,2.2,N1,Ha Tinh
HT1214472,,5.4,7.0,,,,7.5,7.75,7.0,,,3.8,N1,Ha Tinh
HT1210513,,5.4,6.25,,,,4.25,6.25,6.75,,,2.8,N1,Ha Tinh
HT1210909,,5.4,5.25,,,,4.75,4.75,8.0,,,1.6,N1,Ha Tinh
HT1213973,,5.4,5.75,,,,4.25,5.75,6.75,,,4.2,N1,Ha Tinh
HT1210536,,5.4,7.25,,,,4.0,5.75,7.0,,,2.8,N1,Ha Tinh
HT1210899,,5.4,4.5,,,,5.5,6.75,6.25,,,2.2,N1,Ha Tinh
HT1212306,,5.4,7.5,,,,7.5,9.25,9.0,,,3.8,N1,Ha Tinh
HT1216764,,5.4,6.0,,,,3.75,6.75,8.0,,,3.0,N1,Ha Tinh
HT1212185,,5.4,6.5,,,,4.75,6.5,8.25,,,3.2,N1,Ha Tinh
HT1210428,,5.4,6.5,,,,8.0,8.5,7.5,,,2.8,N1,Ha Tinh
HT1214587,,5.4,5.5,,,,4.75,5.5,6.75,,,3.0,N1,Ha Tinh
HT1210984,,5.4,6.75,,,,7.25,7.5,9.5,,,4.2,N1,Ha Tinh
HT1210352,,5.4,6.0,,,,4.25,3.75,9.0,,,2.6,N1,Ha Tinh
HT1210980,,5.4,5.25,2.25,3.5,4.25,,,,,,2.4,N1,Ha Tinh
HT1216748,,5.4,7.5,,,,4.75,6.0,7.75,,,3.8,N1,Ha Tinh
HT1214602,,5.4,7.25,,,,4.75,6.5,9.0,,,2.2,N1,Ha Tinh
HT1210375,,5.4,7.25,,,,8.25,7.75,6.0,,,3.6,N1,Ha Tinh
HT1214590,,5.4,7.25,,,,5.75,8.0,8.5,,,3.6,N1,Ha Tinh
HT1210966,,5.4,8.25,,,,5.5,7.0,8.75,,,6.8,N1,Ha Tinh
HT1210955,,5.4,6.0,,,,4.5,5.75,7.75,,,4.0,N1,Ha Tinh
HT1214582,,5.4,7.25,,,,5.25,4.75,7.0,,,9.4,N1,Ha Tinh
HT1210392,,5.4,7.5,,,,4.25,6.25,7.0,,,3.2,N1,Ha Tinh
HT1208552,,5.4,6.75,,,,3.75,5.25,6.0,,,2.0,N1,Ha Tinh
HT1210398,,5.4,4.5,,,,4.5,6.5,8.25,,,2.8,N1,Ha Tinh
HT1210415,,5.4,5.25,,,,5.0,5.25,8.5,,,2.8,N1,Ha Tinh
HT1212182,,5.4,5.75,,,,4.0,7.0,8.25,,,3.8,N1,Ha Tinh
HT1210427,,5.4,7.0,,,,3.0,4.75,6.0,,,4.6,N1,Ha Tinh
HT1212303,,5.4,6.25,,,,4.5,5.25,7.5,,,4.8,N1,Ha Tinh
HT1210566,,5.4,5.75,,,,6.75,7.75,9.25,,,3.8,N1,Ha Tinh
HT1214391,,5.4,6.0,,,,4.75,6.5,7.75,,,3.0,N1,Ha Tinh
HT1214211,,5.4,7.75,,,,4.5,6.0,7.0,,,2.2,N1,Ha Tinh
HT1214288,,5.4,6.25,,,,4.25,5.5,5.75,,,2.6,N1,Ha Tinh
HT1214282,,5.4,6.5,,,,7.0,6.5,8.5,,,2.6,N1,Ha Tinh
HT1214276,,5.4,6.5,,,,3.75,4.5,6.25,,,2.2,N1,Ha Tinh
HT1214251,,5.4,5.0,,,,3.5,7.0,6.75,,,3.4,N1,Ha Tinh
HT1210798,,5.4,7.0,,,,3.25,6.25,7.5,,,2.4,N1,Ha Tinh
HT1214099,,5.4,5.5,,,,5.25,6.25,6.5,,,3.4,N1,Ha Tinh
HT1208454,,5.4,7.5,,,,4.75,6.25,7.5,,,5.0,N1,Ha Tinh
HT1214119,,5.4,4.25,,,,5.0,5.5,7.0,,,3.2,N1,Ha Tinh
HT1216854,,5.4,5.75,,,,3.75,7.25,8.25,,,3.4,N1,Ha Tinh
HT1214130,,5.4,6.0,,,,5.5,7.25,8.0,,,3.2,N1,Ha Tinh
HT1216877,,5.4,5.75,,,,3.0,8.25,7.75,,,3.0,N1,Ha Tinh
HT1210722,,5.4,7.5,,,,3.75,5.5,7.25,,,3.4,N1,Ha Tinh
HT1214142,,5.4,6.25,,,,5.0,8.25,6.75,,,3.2,N1,Ha Tinh
HT1214144,,5.4,7.25,,,,2.75,6.0,7.25,,,2.2,N1,Ha Tinh
HT1210750,,5.4,7.0,4.25,4.25,4.5,,,,,,2.6,N1,Ha Tinh
HT1214162,,5.4,4.0,,,,2.0,5.75,6.75,,,3.0,N1,Ha Tinh
HT1210635,,5.4,7.25,,,,5.75,6.75,8.0,,,3.8,N1,Ha Tinh
HT1214309,,5.4,4.75,,,,5.75,7.5,7.0,,,3.4,N1,Ha Tinh
HT1214378,,5.4,5.5,,,,4.75,7.25,7.25,,,2.0,N1,Ha Tinh
HT1212218,,5.4,6.25,,,,5.25,7.5,6.5,,,3.4,N1,Ha Tinh
HT1214369,,5.4,6.0,,,,4.75,5.75,8.25,,,2.4,N1,Ha Tinh
HT1208509,,5.4,5.75,,,,6.25,7.75,9.25,,,3.0,N1,Ha Tinh
HT1214021,,5.4,6.5,,,,5.25,6.25,8.0,,,1.6,N1,Ha Tinh
HT1216814,,5.4,3.5,,,,6.0,8.25,9.25,,,4.0,N1,Ha Tinh
HT1212217,,5.4,3.0,2.25,3.75,2.75,,,,,,2.0,N1,Ha Tinh
HT1212290,,5.4,5.5,,,,5.75,,,,,,,Ha Tinh
HT1214031,,5.4,6.25,,,,5.5,7.5,8.5,,,4.0,N1,Ha Tinh
HT1210844,,5.4,4.75,,,,5.5,7.5,8.0,,,2.0,N1,Ha Tinh
HT1210626,,5.4,4.75,,,,4.75,6.5,,,,,,Ha Tinh
HT1214344,,5.4,4.5,,,,3.75,4.5,,,,,,Ha Tinh
HT1214342,,5.4,6.5,,,,3.25,6.5,7.25,,,3.2,N1,Ha Tinh
HT1210605,,5.4,6.75,,,,4.5,7.75,8.0,,,4.2,N1,Ha Tinh
HT1210831,,5.4,5.25,,,,4.5,6.25,7.25,,,4.4,N1,Ha Tinh
HT1214050,,5.4,6.25,,,,6.25,7.0,9.0,,,2.8,N1,Ha Tinh
HT1214057,,5.4,6.0,,,,5.25,6.25,9.0,,,3.8,N1,Ha Tinh
HT1208481,,5.4,5.5,,,,5.0,6.0,6.0,,,2.8,N1,Ha Tinh
HT1213847,,5.4,5.25,,,,4.25,5.75,9.25,,,2.2,N1,Ha Tinh
HT1214628,,5.4,5.25,,,,5.25,7.0,8.25,,,5.0,N1,Ha Tinh
HT1213844,,5.4,7.0,,,,4.75,5.75,8.75,,,4.6,N1,Ha Tinh
HT1214870,,5.4,6.5,,,,8.0,8.25,7.75,,,4.2,N1,Ha Tinh
HT1210121,,5.4,6.25,,,,4.5,6.0,7.5,,,2.4,N1,Ha Tinh
HT1214881,,5.4,7.25,,,,3.0,6.0,7.25,,,2.8,N1,Ha Tinh
HT1210129,,5.4,5.5,,,,4.5,7.25,7.5,,,4.0,N1,Ha Tinh
HT1211142,,5.4,5.75,,,,3.75,5.5,8.25,,,3.6,N1,Ha Tinh
HT1210133,,5.4,7.25,,,,6.75,6.0,6.75,,,4.4,N1,Ha Tinh
HT1213651,,5.4,5.0,,,,5.25,6.75,7.25,,,2.8,N1,Ha Tinh
HT1212130,,5.4,6.0,,,,4.5,6.5,9.0,,,3.8,N1,Ha Tinh
HT1214869,,5.4,2.75,,,,4.0,6.25,8.75,,,3.2,N1,Ha Tinh
HT1215685,,5.4,7.0,,,,5.5,5.5,9.25,,,3.2,N1,Ha Tinh
HT1210140,,5.4,6.75,,,,3.0,6.25,7.5,,,3.2,N1,Ha Tinh
HT1208615,,5.4,4.25,,,,2.75,4.5,4.5,,,3.2,N1,Ha Tinh
HT1212134,,5.4,5.5,,,,4.0,5.5,7.25,,,2.8,N1,Ha Tinh
HT1210167,,5.4,5.5,,,,3.5,6.5,7.0,,,3.2,N1,Ha Tinh
HT1212383,,5.4,4.75,,,,6.25,8.25,7.0,,,4.0,N1,Ha Tinh
HT1211121,,5.4,5.75,,,,5.25,7.0,8.75,,,3.0,N1,Ha Tinh
HT1208612,,5.4,7.25,6.0,4.25,4.5,,,,,,2.6,N1,Ha Tinh
HT1213631,,5.4,5.0,,,,3.75,5.75,6.5,,,2.2,N1,Ha Tinh
HT1211158,,5.4,5.25,,,,3.75,7.25,9.0,,,2.8,N1,Ha Tinh
HT1212138,,5.4,6.25,,,,5.75,6.25,7.25,,,3.6,N1,Ha Tinh
HT1210058,,5.4,5.75,,,,2.0,4.25,5.0,,,3.2,N1,Ha Tinh
HT1215011,,5.4,6.25,,,,5.0,6.75,8.25,,,3.6,N1,Ha Tinh
HT1210025,,5.4,5.0,,,,4.25,6.0,7.5,,,4.4,N1,Ha Tinh
HT1210029,,5.4,5.75,,,,3.5,4.5,6.0,,,3.4,N1,Ha Tinh
HT1210030,,5.4,4.75,,,,5.0,5.75,7.75,,,3.2,N1,Ha Tinh
HT1212116,,5.4,5.5,,,,4.5,6.25,9.0,,,2.6,N1,Ha Tinh
HT1214979,,5.4,5.0,5.5,4.75,5.5,,,,,,3.0,N1,Ha Tinh
HT1214969,,5.4,5.5,,,,5.0,5.25,7.5,,,1.8,N1,Ha Tinh
HT1210063,,5.4,7.0,,,,5.0,5.0,6.75,,,2.2,N1,Ha Tinh
HT1216684,,5.4,4.5,,,,4.25,6.25,8.0,,,3.6,N1,Ha Tinh
HT1216666,,5.4,6.5,,,,4.0,6.75,7.25,,,3.2,N1,Ha Tinh
HT1213598,,5.4,7.5,4.25,3.5,3.25,,,,,,6.6,N1,Ha Tinh
HT1210085,,5.4,6.0,,,,4.5,7.0,7.5,,,3.8,N1,Ha Tinh
HT1214926,,5.4,4.25,,,,3.75,7.5,,,,,,Ha Tinh
HT1213605,,5.4,6.75,,,,3.5,7.5,8.5,,,1.8,N1,Ha Tinh
HT1212405,,5.4,5.0,,,,5.75,7.0,8.75,,,3.0,N1,Ha Tinh
HT1213616,,5.4,7.0,,,,4.5,7.0,8.75,,,2.8,N1,Ha Tinh
HT1214844,,5.4,7.0,,,,4.0,6.25,7.5,,,3.2,N1,Ha Tinh
HT1210182,,5.4,4.5,4.0,2.5,3.25,,,,,,3.2,N1,Ha Tinh
HT1210995,,5.4,7.0,,,,3.0,6.5,5.25,,,3.2,N1,Ha Tinh
HT1210323,,5.4,6.25,,,,4.75,6.25,7.0,,,3.0,N1,Ha Tinh
HT1213781,,5.4,4.75,,,,2.5,5.0,7.0,,,3.0,N1,Ha Tinh
HT1213783,,5.4,6.25,,,,4.5,5.5,7.0,,,6.0,N1,Ha Tinh
HT1214685,,5.4,6.75,,,,5.0,6.75,7.75,,,3.0,N1,Ha Tinh
HT1214683,,5.4,7.25,,,,4.0,6.0,8.25,,,3.4,N1,Ha Tinh
HT1214679,,5.4,5.5,3.5,4.5,5.75,,,,,,3.4,N1,Ha Tinh
HT1211027,,5.4,6.0,,,,5.0,6.5,8.5,,,3.8,N1,Ha Tinh
HT1216740,,5.4,6.0,6.75,4.25,3.75,,,,,,3.4,N1,Ha Tinh
HT1214650,,5.4,6.0,,,,5.5,7.25,8.75,,,4.6,N1,Ha Tinh
HT1213777,,5.4,6.33,,,,4.25,6.0,7.5,,,2.0,N1,Ha Tinh
HT1213819,,5.4,7.5,,,,7.5,8.0,9.25,,,3.0,N1,Ha Tinh
HT1210332,,5.4,6.5,,,,5.75,5.5,8.0,,,3.0,N1,Ha Tinh
HT1211006,,5.4,6.42,,,,5.5,5.5,9.5,,,3.4,N1,Ha Tinh
HT1214641,,5.4,6.5,,,,4.5,5.75,7.75,,,5.2,N1,Ha Tinh
HT1211003,,5.4,6.0,,,,4.5,5.75,8.5,,,3.6,N1,Ha Tinh
HT1210335,,5.4,5.25,,,,2.5,6.75,9.0,,,3.4,N1,Ha Tinh
HT1213835,,5.4,6.5,,,,4.75,7.0,8.25,,,4.4,N1,Ha Tinh
HT1214692,,5.4,7.25,,,,8.25,7.5,8.0,,,4.6,N1,Ha Tinh
HT1214738,,5.4,6.75,,,,3.0,6.25,7.75,,,4.2,N1,Ha Tinh
HT1210188,,5.4,6.75,,,,4.75,6.25,8.25,,,2.0,N1,Ha Tinh
HT1210221,,5.4,7.5,,,,4.25,7.0,7.0,,,3.2,N1,Ha Tinh
HT1214824,,5.4,5.25,,,,4.75,6.75,8.25,,,4.8,N1,Ha Tinh
HT1211102,,5.4,6.0,,,,3.5,6.0,7.0,,,4.0,N1,Ha Tinh
HT1212375,,5.4,6.0,,,,5.75,8.25,8.0,,,3.8,N1,Ha Tinh
HT1210205,,5.4,6.0,,,,4.75,6.75,7.25,,,3.0,N1,Ha Tinh
HT1210218,,5.4,5.5,,,,3.25,5.75,6.0,,,2.8,N1,Ha Tinh
HT1213714,,5.4,4.75,,,,2.5,6.25,6.0,,,1.6,N1,Ha Tinh
HT1214800,,5.4,5.5,,,,3.5,6.25,7.75,,,2.2,N1,Ha Tinh
HT1214797,,5.4,7.0,,,,6.0,6.5,8.5,,,2.8,N1,Ha Tinh
HT1214740,,5.4,7.25,,,,8.5,9.5,9.0,,,3.4,N1,Ha Tinh
HT1212368,,5.4,5.5,,,,7.25,6.0,8.0,,,3.6,N1,Ha Tinh
HT1214777,,5.4,7.0,,,,5.25,7.0,7.25,,,3.6,N1,Ha Tinh
HT1211079,,5.4,6.5,,,,4.75,6.25,6.5,,,2.8,N1,Ha Tinh
HT1213737,,5.4,6.0,7.0,5.25,3.25,,,,,,3.0,N1,Ha Tinh
HT1213739,,5.4,6.0,,,,3.75,6.75,8.5,,,2.6,N1,Ha Tinh
HT1212362,,5.4,6.5,3.75,5.5,5.25,,,,,,4.0,N1,Ha Tinh
HT1214763,,5.4,5.5,,,,4.75,5.75,8.25,,,1.6,N1,Ha Tinh
HT1213100,,5.4,7.0,,,,4.0,5.5,8.5,,,3.0,N1,Ha Tinh
HT1212464,,5.4,4.5,,,,4.5,5.5,,,,,,Ha Tinh
HT1212682,,5.4,6.0,,,,3.75,7.0,5.25,,,2.8,N1,Ha Tinh
HT1209432,,5.4,5.25,2.25,4.25,3.5,,,,,,1.8,N1,Ha Tinh
HT1212832,,5.4,6.75,,,,6.5,7.25,8.0,,,2.6,N1,Ha Tinh
HT1216313,,5.4,7.25,,,,5.0,5.75,7.25,,,3.4,N1,Ha Tinh
HT1209346,,5.4,7.75,,,,4.75,8.0,9.5,,,4.4,N1,Ha Tinh
HT1215943,,5.4,7.25,,,,7.0,6.75,8.5,,,3.4,N1,Ha Tinh
HT1212718,,5.4,6.92,,,,3.5,6.0,7.75,,,4.2,N1,Ha Tinh
HT1213006,,5.4,6.75,,,,4.5,6.25,7.75,,,4.6,N1,Ha Tinh
HT1213007,,5.4,4.0,,,,2.75,5.25,5.0,,,2.8,N1,Ha Tinh
HT1212926,,5.4,5.75,,,,8.5,7.5,6.75,,,2.2,N1,Ha Tinh
HT1211636,,5.4,5.0,,,,4.75,4.25,5.25,,,2.6,N1,Ha Tinh
HT1208448,,5.4,3.0,,,,2.25,,,,,2.6,N1,Ha Tinh
HT1215945,,5.4,5.5,,,,5.75,7.25,7.75,,,3.0,N1,Ha Tinh
HT1211961,,5.4,5.75,,,,3.25,7.0,5.75,,,3.0,N1,Ha Tinh
HT1208932,,5.4,5.5,,,,3.75,6.75,7.0,,,2.6,N1,Ha Tinh
HT1208931,,5.4,7.25,,,,5.25,6.25,7.75,,,3.6,N1,Ha Tinh
