Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1203690,,7.6,8.0,5.0,5.25,6.0,,,,,,5.8,N1,Ha Tinh
HT1205398,,7.6,5.25,6.5,5.0,5.75,,,,,,3.2,N1,Ha Tinh
HT1208261,,7.6,5.75,5.5,5.0,2.5,,,,,,4.0,N1,Ha Tinh
HT1203061,,7.6,6.0,8.5,7.75,4.5,,,,,,2.6,N1,Ha Tinh
HT1204122,,7.6,6.25,,,,5.5,9.0,8.5,,,4.2,N1,Ha Tinh
HT1207598,,7.6,,7.75,7.25,,,,,,,,,Ha Tinh
HT1207237,,7.6,6.5,7.75,7.5,5.75,,,,,,5.2,N1,Ha Tinh
HT1207211,,7.6,6.5,6.0,4.5,3.5,,,,,,3.6,N1,Ha Tinh
HT1201008,,7.6,6.5,7.25,6.5,3.5,,,,,,2.2,N1,Ha Tinh
HT1202915,,7.6,5.25,5.75,2.5,3.0,,,,,,5.2,N1,Ha Tinh
HT1207559,,7.6,5.75,3.5,4.75,4.75,,,,,,3.0,N1,Ha Tinh
HT1207963,,7.6,5.25,6.25,7.5,5.0,,,,,,4.6,N1,Ha Tinh
HT1200062,,7.6,5.75,6.5,6.0,2.5,,,,,,3.6,N1,Ha Tinh
HT1207873,,7.6,6.75,3.25,6.25,4.25,,,,,,6.0,N1,Ha Tinh
HT1207987,,7.6,7.0,,,,6.25,8.0,9.25,,,6.8,N1,Ha Tinh
HT1207445,,7.6,,7.0,6.75,,,,,,,,,Ha Tinh
HT1202916,,7.6,5.5,6.0,6.0,6.5,,,,,,3.0,N1,Ha Tinh
HT1200075,,7.6,4.0,6.25,7.5,3.5,,,,,,3.6,N1,Ha Tinh
HT1202521,,7.6,5.75,5.75,4.25,3.5,,,,,,8.2,N1,Ha Tinh
HT1207735,,7.6,7.75,,,,4.5,7.5,7.5,,,7.0,N1,Ha Tinh
HT1207805,,7.6,5.25,6.75,7.0,4.5,,,,,,3.6,N1,Ha Tinh
HT1207651,,7.6,7.0,,,,6.25,8.0,9.25,,,7.6,N1,Ha Tinh
HT1207701,,7.6,4.5,4.75,7.75,7.0,,,,,,5.6,N1,Ha Tinh
HT1207791,,7.6,7.75,,,,3.5,7.25,6.25,,,4.8,N1,Ha Tinh
HT1207785,,7.6,6.5,,,,6.75,7.5,8.0,,,6.2,N1,Ha Tinh
HT1201042,,7.6,6.5,6.5,6.25,6.0,,,,,,5.4,N1,Ha Tinh
HT1201020,,7.6,8.0,6.5,4.75,3.75,,,,,,4.6,N1,Ha Tinh
HT1200778,,7.6,5.0,,,,4.0,6.75,8.0,,,3.4,N1,Ha Tinh
HT1202547,,7.6,,,6.5,9.25,,,,,,,,Ha Tinh
HT1207755,,7.6,7.0,,,,4.75,6.5,7.5,,,4.4,N1,Ha Tinh
HT1201185,,7.6,,6.5,7.0,3.0,,,,,,,,Ha Tinh
HT1207978,,7.6,6.5,6.0,3.75,3.75,,,,,,6.6,N1,Ha Tinh
HT1200105,,7.6,5.5,7.5,4.75,5.5,,,,,,4.4,N1,Ha Tinh
HT1207593,,7.6,6.25,6.25,6.5,3.75,,,,,,3.0,N1,Ha Tinh
HT1207259,,7.6,7.5,,,,4.5,7.25,6.25,,,3.2,N1,Ha Tinh
HT1207864,,7.6,5.25,5.5,4.0,5.75,,,,,,4.2,N1,Ha Tinh
HT1201123,,7.6,7.5,7.75,4.0,3.5,,,,,,7.0,N1,Ha Tinh
HT1200758,,7.6,5.5,,,,4.75,6.75,7.25,,,4.6,N1,Ha Tinh
HT1207464,,7.6,5.75,6.0,7.5,1.75,,,,,,3.2,N1,Ha Tinh
HT1207285,,7.6,6.25,5.5,6.75,5.25,,,,,,5.2,N1,Ha Tinh
HT1200771,,7.6,6.0,8.5,7.25,5.5,,,,,,3.6,N1,Ha Tinh
HT1202566,,7.6,7.0,,,,7.5,7.5,9.75,,,2.8,N1,Ha Tinh
HT1202516,,7.6,6.0,7.5,6.25,3.25,,,,,,4.6,N1,Ha Tinh
HT1207604,,7.6,6.5,5.25,6.25,5.0,,,,,,3.2,N1,Ha Tinh
HT1202532,,7.6,5.5,5.0,7.25,1.75,,,,,,3.4,N1,Ha Tinh
HT1202979,,7.6,6.25,,,,4.0,7.0,7.5,,,3.8,N1,Ha Tinh
HT1200108,,7.6,8.0,,,,6.25,6.75,9.0,,,7.6,N1,Ha Tinh
HT1207387,,7.6,7.0,6.25,7.75,8.25,,,,,,6.8,N1,Ha Tinh
HT1207289,,7.6,8.0,,,,7.0,7.25,7.75,,,5.4,N1,Ha Tinh
HT1207613,,7.6,6.75,,,,5.5,7.5,8.5,,,4.4,N1,Ha Tinh
HT1207204,,7.6,4.0,7.25,6.0,6.0,,,,,,3.2,N1,Ha Tinh
HT1202812,,7.6,6.25,,,,5.0,5.5,5.25,,,7.6,N1,Ha Tinh
HT1202994,,7.6,6.25,,,,7.0,6.5,7.25,,,3.8,N1,Ha Tinh
HT1207849,,7.6,5.25,,,,4.5,6.75,9.25,,,3.0,N1,Ha Tinh
HT1200975,,7.4,8.25,,,,2.0,6.5,8.75,,,5.8,N1,Ha Tinh
HT1201118,,7.4,7.25,6.0,6.75,7.0,,,,,,3.8,N1,Ha Tinh
HT1205870,,7.4,6.75,5.25,3.0,4.0,6.5,6.75,,,,,,Ha Tinh
HT1205852,,7.4,7.0,6.0,4.5,4.5,,,,,,8.4,N1,Ha Tinh
HT1207467,,7.4,6.5,6.25,4.0,2.5,,,,,,3.8,N1,Ha Tinh
HT1203512,,7.4,6.5,,,,6.75,7.25,8.25,,,3.6,N1,Ha Tinh
HT1202356,,7.4,5.75,,,,6.5,7.75,9.5,,,3.8,N1,Ha Tinh
HT1205871,,7.4,4.25,,,,5.0,6.75,7.0,,,4.8,N1,Ha Tinh
HT1205872,,7.4,6.0,8.25,3.75,4.5,,,,,,8.6,N1,Ha Tinh
HT1207543,,7.4,6.25,,,,5.75,7.0,9.5,,,3.8,N1,Ha Tinh
HT1207498,,7.4,5.75,7.5,4.25,5.0,,,,,,6.8,N1,Ha Tinh
HT1205821,,7.4,6.0,3.25,6.25,5.0,,,,,,5.4,N1,Ha Tinh
HT1202327,,7.4,5.5,6.25,6.75,5.0,,,,,,4.4,N1,Ha Tinh
HT1203608,,7.4,7.0,,,,5.0,6.5,7.75,,,5.4,N1,Ha Tinh
HT1201745,,7.4,7.75,7.5,4.25,4.5,,,,,,8.0,N1,Ha Tinh
HT1205608,,7.4,,7.25,7.25,3.75,,,,,,,,Ha Tinh
HT1200770,,7.4,5.0,5.25,5.75,5.5,,,,,,4.2,N1,Ha Tinh
HT1205640,,7.4,6.75,7.0,7.25,7.0,,,,,,5.2,N1,Ha Tinh
HT1200614,,7.4,6.25,6.75,6.5,5.25,,,,,,2.4,N1,Ha Tinh
HT1205652,,7.4,,,,,5.25,,,,,3.4,N1,Ha Tinh
HT1205668,,7.4,7.0,,,,,,,,,4.0,N1,Ha Tinh
HT1205697,,7.4,6.75,6.0,6.5,5.0,,,,,,5.2,N1,Ha Tinh
HT1208214,,7.4,7.5,,,,5.5,7.75,8.75,,,4.4,N1,Ha Tinh
HT1205899,,7.4,7.0,,,,8.5,6.75,,,,,,Ha Tinh
HT1203550,,7.4,7.0,,,,5.0,7.5,7.0,,,4.0,N1,Ha Tinh
HT1205777,,7.4,7.0,,,,6.25,8.25,8.5,,,4.8,N1,Ha Tinh
HT1201216,,7.4,6.0,2.75,7.0,6.0,,,,,,4.6,N1,Ha Tinh
HT1208212,,7.4,6.75,5.5,7.5,3.25,,,,,,2.8,N1,Ha Tinh
HT1205797,,7.4,6.5,7.0,6.5,5.0,,,,,,3.4,N1,Ha Tinh
HT1207515,,7.4,6.25,4.25,6.25,6.75,,,,,,5.0,N1,Ha Tinh
HT1207949,,7.4,8.75,,,,4.75,7.75,8.5,,,5.0,N1,Ha Tinh
HT1205886,,7.4,5.5,6.5,5.75,3.75,,,,,,3.6,N1,Ha Tinh
HT1200957,,7.4,7.0,,,,6.0,6.5,7.75,,,7.8,N1,Ha Tinh
HT1205927,,7.4,5.5,6.0,6.25,5.75,,,,,,2.4,N1,Ha Tinh
HT1200729,,7.4,6.0,,,,6.25,5.25,8.75,,,4.6,N1,Ha Tinh
HT1206199,,7.4,7.75,,,,6.25,7.25,8.0,,,6.8,N1,Ha Tinh
HT1208179,,7.4,7.5,6.75,6.0,6.25,,,,,,7.0,N1,Ha Tinh
HT1201552,,7.4,5.5,4.5,4.25,2.75,,,,,,4.8,N1,Ha Tinh
HT1206215,,7.4,6.25,,,,4.25,7.25,8.5,,,3.0,N1,Ha Tinh
HT1200262,,7.4,6.0,4.25,5.0,6.75,,,,,,4.4,N1,Ha Tinh
HT1203368,,7.4,5.25,6.25,4.25,2.25,,,,,,2.4,N1,Ha Tinh
HT1200728,,7.4,8.0,,,,6.75,6.25,7.5,,,9.2,N1,Ha Tinh
HT1206259,,7.4,6.0,5.25,5.5,4.5,,,,,,4.0,N1,Ha Tinh
HT1206277,,7.4,7.0,5.0,6.25,6.0,,,,,,5.0,N1,Ha Tinh
HT1203342,,7.4,5.5,6.5,6.25,5.25,,,,,,3.4,N1,Ha Tinh
HT1206306,,7.4,7.5,,,,4.5,6.25,6.5,,,7.8,N1,Ha Tinh
HT1202580,,7.4,5.25,4.0,5.5,4.25,,,,,,6.0,N1,Ha Tinh
HT1200901,,7.4,5.0,,,,4.0,6.75,8.0,,,3.8,N1,Ha Tinh
HT1200291,,7.4,5.75,7.75,7.0,5.25,,,,,,2.4,N1,Ha Tinh
HT1200248,,7.4,4.5,7.75,7.5,3.75,,,,,,2.8,N1,Ha Tinh
HT1207386,,7.4,6.5,7.5,6.5,3.25,,,,,,2.0,N1,Ha Tinh
HT1206354,,7.4,6.75,6.5,7.0,3.5,,,,,,3.8,N1,Ha Tinh
HT1201507,,7.4,4.5,5.5,5.75,4.25,,,,,,3.2,N1,Ha Tinh
HT1200246,,7.4,7.0,,,,7.5,7.5,8.75,,,5.2,N1,Ha Tinh
HT1200734,,7.4,7.08,6.75,5.5,3.75,,,,,,3.8,N1,Ha Tinh
HT1206390,,7.4,8.0,6.5,6.0,4.25,,,,,,4.0,N1,Ha Tinh
HT1201495,,7.4,6.25,4.25,4.5,5.0,,,,,,4.4,N1,Ha Tinh
HT1207373,,7.4,6.5,3.75,6.25,5.25,,,,,,2.8,N1,Ha Tinh
HT1202419,,7.4,6.0,5.5,5.0,3.75,,,,,,3.6,N1,Ha Tinh
HT1200239,,7.4,6.25,8.0,8.0,3.75,,,,,,4.6,N1,Ha Tinh
HT1202724,,7.4,6.0,,,,4.5,5.75,7.0,,,4.0,N1,Ha Tinh
HT1202717,,7.4,8.0,,,,7.5,7.0,8.5,,,6.2,N1,Ha Tinh
HT1203388,,7.4,8.0,,,,3.25,5.75,8.5,,,3.2,N1,Ha Tinh
HT1206187,,7.4,8.0,,,,7.0,7.25,9.0,,,7.2,N1,Ha Tinh
HT1206179,,7.4,6.5,,,,6.25,6.75,7.75,,,6.2,N1,Ha Tinh
HT1205934,,7.4,7.0,3.75,5.75,6.75,,,,,,3.8,N1,Ha Tinh
HT1202363,,7.4,8.5,,,,5.0,6.5,7.25,,,9.6,N3,Ha Tinh
HT1205936,,7.4,7.5,,,,5.0,5.75,7.75,,,6.6,N1,Ha Tinh
HT1200123,,7.4,5.75,7.25,8.5,4.5,,,,,,3.8,N1,Ha Tinh
HT1207450,,7.4,5.25,8.25,6.5,4.25,,,,,,3.2,N1,Ha Tinh
HT1201632,,7.4,6.5,8.25,6.25,5.75,,,,,,5.8,N1,Ha Tinh
HT1202325,,7.4,4.75,,,,6.5,8.25,8.5,,,4.6,N1,Ha Tinh
HT1207969,,7.4,4.0,7.25,5.25,4.75,,,,,,7.8,N1,Ha Tinh
HT1207439,,7.4,,,7.5,9.25,,,,,,,,Ha Tinh
HT1203461,,7.4,3.5,,,,5.25,6.25,8.75,,,3.0,N1,Ha Tinh
HT1200649,,7.4,5.75,7.75,7.75,2.75,,,,,,6.0,N1,Ha Tinh
HT1206074,,7.4,5.0,,,,5.5,7.25,8.75,,,3.4,N1,Ha Tinh
HT1206081,,7.4,5.5,6.75,7.25,3.25,,,,,,2.8,N1,Ha Tinh
HT1203443,,7.4,7.75,,,,6.0,7.25,9.0,,,5.4,N1,Ha Tinh
HT1202520,,7.4,6.5,6.75,7.0,4.0,,,,,,3.6,N1,Ha Tinh
HT1201593,,7.4,7.5,7.5,5.25,4.25,,,,,,8.4,N1,Ha Tinh
HT1208196,,7.4,5.0,7.25,6.5,4.25,,,,,,3.4,N1,Ha Tinh
HT1200273,,7.4,6.25,5.5,2.5,3.0,,,,,,3.2,N1,Ha Tinh
HT1206114,,7.4,5.0,6.75,5.5,5.25,,,,,,4.2,N1,Ha Tinh
HT1206152,,7.4,6.0,2.75,6.0,5.25,,,,,,2.6,N1,Ha Tinh
HT1207970,,7.4,4.5,7.5,6.5,3.5,,,,,,3.8,N1,Ha Tinh
HT1202388,,7.4,6.75,6.5,6.5,5.75,,,,,,3.2,N1,Ha Tinh
HT1203411,,7.4,7.25,,,,3.5,6.25,7.25,,,8.0,N1,Ha Tinh
HT1203406,,7.4,6.0,,,,4.25,7.0,8.5,,,7.4,N1,Ha Tinh
HT1206176,,7.4,7.0,6.25,7.5,9.0,,,,,,3.8,N1,Ha Tinh
HT1203473,,7.4,8.0,,,,5.5,7.25,8.0,,,4.4,N1,Ha Tinh
HT1205365,,7.4,6.75,6.5,5.5,4.0,,,,,,4.0,N1,Ha Tinh
HT1200336,,7.4,6.0,,,,8.5,7.5,8.75,,,3.2,N1,Ha Tinh
HT1204448,,7.4,7.75,6.25,6.5,4.0,,,,,,3.2,N1,Ha Tinh
HT1204344,,7.4,5.25,4.5,4.75,4.25,,,,,,7.4,N1,Ha Tinh
HT1202185,,7.4,7.75,,,,6.5,7.75,8.25,,,7.2,N1,Ha Tinh
HT1204380,,7.4,6.0,3.75,6.0,5.75,,,,,,2.6,N1,Ha Tinh
HT1200005,,7.4,6.5,6.75,5.0,4.75,,,,,,7.2,N1,Ha Tinh
HT1200081,,7.4,6.5,5.25,3.25,4.25,,,,,,3.4,N1,Ha Tinh
HT1202081,,7.4,7.0,5.5,5.75,3.5,,,,,,4.4,N1,Ha Tinh
HT1207814,,7.4,7.25,,,,7.25,6.75,8.5,,,7.4,N1,Ha Tinh
HT1204388,,7.4,6.75,7.5,4.25,3.25,4.75,5.75,6.25,,,6.8,N1,Ha Tinh
HT1200687,,7.4,6.75,7.5,5.75,6.0,,,,,,5.0,N1,Ha Tinh
HT1202198,,7.4,6.5,7.0,7.0,4.0,,,,,,2.2,N1,Ha Tinh
HT1202063,,7.4,6.25,,,,6.75,7.5,8.0,,,5.4,N1,Ha Tinh
HT1202660,,7.4,7.75,5.0,6.75,5.25,,,,,,6.0,N1,Ha Tinh
HT1204329,,7.4,8.5,,,,8.25,7.75,7.5,,,4.0,N1,Ha Tinh
HT1204457,,7.4,7.25,6.75,5.25,5.0,,,,,,7.6,N1,Ha Tinh
HT1204462,,7.4,5.5,5.5,7.0,4.25,,,,,,4.2,N1,Ha Tinh
HT1200689,,7.4,6.0,6.75,5.75,5.75,,,,,,4.8,N1,Ha Tinh
HT1203995,,7.4,5.5,4.25,5.25,5.5,,,,,,3.2,N1,Ha Tinh
HT1208389,,7.4,5.75,7.0,5.5,4.25,,,,,,4.6,N1,Ha Tinh
HT1204493,,7.4,6.5,,,,6.25,7.0,7.5,,,2.4,N1,Ha Tinh
HT1200600,,7.4,7.5,6.5,6.5,4.75,,,,,,6.0,N1,Ha Tinh
HT1204518,,7.4,,5.75,5.75,,,,,,,,,Ha Tinh
HT1202818,,7.4,4.75,8.25,7.75,7.0,,,,,,3.4,N1,Ha Tinh
HT1204536,,7.4,7.5,4.0,6.5,6.0,,,,,,3.6,N1,Ha Tinh
HT1202028,,7.4,4.75,8.0,5.25,3.0,,,,,,7.8,N1,Ha Tinh
HT1204060,,7.4,5.25,6.25,4.25,4.25,,,,,,6.0,N1,Ha Tinh
HT1204327,,7.4,6.25,,,,8.5,8.0,7.75,,,4.0,N1,Ha Tinh
HT1200707,,7.4,8.0,,,,4.75,6.0,8.5,,,7.6,N1,Ha Tinh
HT1208428,,7.4,6.75,7.75,7.25,3.25,,,,,,3.8,N1,Ha Tinh
HT1204126,,7.4,7.25,4.75,5.5,4.0,,,,,,4.6,N1,Ha Tinh
HT1208439,,7.4,7.0,,,,4.5,7.5,7.75,,,3.6,N1,Ha Tinh
HT1204116,,7.4,5.5,5.25,4.25,2.0,,,,,,2.6,N1,Ha Tinh
HT1202151,,7.4,6.25,,,,4.75,7.25,9.0,,,5.2,N1,Ha Tinh
HT1204144,,7.4,5.25,7.75,8.0,3.0,,,,,,3.2,N1,Ha Tinh
HT1204153,,7.4,6.5,4.75,4.75,5.25,,,,,,2.8,N1,Ha Tinh
HT1200470,,7.4,5.5,5.25,6.0,5.75,,,,,,3.6,N1,Ha Tinh
HT1208436,,7.4,5.0,5.0,4.25,4.5,,,,,,4.4,N1,Ha Tinh
HT1204163,,7.4,5.5,5.5,6.0,6.5,,,,,,1.8,N1,Ha Tinh
HT1202136,,7.4,7.0,6.25,5.0,7.25,,,,,,4.6,N1,Ha Tinh
HT1204107,,7.4,7.08,3.75,4.0,2.5,,,,,,5.0,N1,Ha Tinh
HT1204105,,7.4,5.5,5.75,5.5,3.5,,,,,,2.4,N1,Ha Tinh
HT1200809,,7.4,7.25,,,,5.5,7.5,8.25,,,8.2,N1,Ha Tinh
HT1204098,,7.4,6.0,8.0,4.25,4.5,,,,,,6.4,N1,Ha Tinh
HT1202123,,7.4,7.0,,,,5.25,8.0,8.75,,,5.0,N1,Ha Tinh
HT1204234,,7.4,6.5,,,,5.75,6.0,8.25,,,5.0,N1,Ha Tinh
HT1204240,,7.4,8.08,,,,5.75,6.5,7.75,,,9.4,N1,Ha Tinh
HT1204241,,7.4,7.25,,,,6.75,8.75,8.25,,,4.8,N1,Ha Tinh
HT1202113,,7.4,6.0,7.0,7.0,3.0,,,,,,3.2,N1,Ha Tinh
HT1207834,,7.4,5.25,6.25,5.5,3.5,,,,,,4.4,N1,Ha Tinh
HT1204289,,7.4,7.25,,,,5.0,8.25,7.75,,,2.8,N1,Ha Tinh
HT1200458,,7.4,6.75,,,,5.75,6.75,8.25,,,5.2,N1,Ha Tinh
HT1204297,,7.4,7.25,5.5,7.25,3.75,,,,,,3.4,N1,Ha Tinh
HT1200673,,7.4,6.0,6.75,4.25,4.25,,,,,,5.0,N1,Ha Tinh
HT1204542,,7.4,6.5,3.0,6.25,6.25,,,,,,3.8,N1,Ha Tinh
HT1200429,,7.4,,6.75,7.0,,,,,,,,,Ha Tinh
HT1207775,,7.4,6.5,4.75,6.25,5.25,,,,,,2.8,N1,Ha Tinh
HT1205292,,7.4,7.0,6.25,4.75,4.25,,,,,,4.8,N1,Ha Tinh
HT1207895,,7.4,5.5,,,,4.0,7.5,8.0,,,4.0,N1,Ha Tinh
HT1207645,,7.4,7.0,5.75,7.0,4.5,,,,,,4.4,N1,Ha Tinh
HT1207639,,7.4,6.0,8.0,6.25,5.25,,,,,,3.8,N1,Ha Tinh
HT1201863,,7.4,6.0,6.5,5.5,6.5,,,,,,4.0,N1,Ha Tinh
HT1207632,,7.4,5.5,6.25,6.5,5.25,,,,,,4.0,N1,Ha Tinh
HT1203736,,7.4,4.5,5.5,6.5,2.25,,,,,,3.4,N1,Ha Tinh
HT1205235,,7.4,4.0,5.5,6.25,3.25,,,,,,4.0,N1,Ha Tinh
HT1202816,,7.4,5.5,7.5,6.5,5.25,,,,,,4.4,N1,Ha Tinh
HT1200355,,7.4,5.0,7.25,7.0,5.25,,,,,,4.4,N1,Ha Tinh
HT1205275,,7.4,6.25,6.75,6.5,5.0,,,,,,3.4,N1,Ha Tinh
HT1207621,,7.4,6.25,6.25,5.0,4.25,,,,,,5.2,N1,Ha Tinh
HT1205301,,7.4,5.25,6.5,4.75,5.5,,,,,,5.8,N1,Ha Tinh
HT1202020,,7.4,6.25,6.0,6.0,3.5,,,,,,2.4,N1,Ha Tinh
HT1205324,,7.4,6.75,7.25,7.25,4.75,,,,,,2.0,N1,Ha Tinh
HT1203708,,7.4,,7.5,6.0,3.75,,,,,,,,Ha Tinh
HT1202745,,7.4,6.25,5.75,8.25,7.75,,,,,,2.8,N1,Ha Tinh
HT1208271,,7.4,6.25,4.5,6.25,5.75,,,,,,5.0,N1,Ha Tinh
HT1200516,,7.4,7.5,6.25,7.5,4.25,,,,,,4.4,N1,Ha Tinh
HT1201793,,7.4,6.0,,,,4.0,5.0,6.25,,,3.6,N1,Ha Tinh
HT1205425,,7.4,6.5,4.5,6.75,6.75,,,,,,4.6,N1,Ha Tinh
HT1205440,,7.4,6.25,,,,5.5,7.25,7.75,,,3.0,N1,Ha Tinh
HT1202316,,7.4,6.25,6.75,6.5,4.5,,,,,,5.0,N1,Ha Tinh
HT1203645,,7.4,8.25,6.75,5.25,5.25,,,,,,8.4,N1,Ha Tinh
HT1200340,,7.4,5.0,5.25,6.5,3.5,,,,,,3.4,N1,Ha Tinh
HT1201056,,7.4,6.5,6.75,6.25,4.75,,,,,,4.8,N1,Ha Tinh
HT1201900,,7.4,7.25,,,,6.5,8.5,7.25,,,9.8,N3,Ha Tinh
HT1205029,,7.4,6.5,7.0,7.25,3.25,,,,,,4.2,N1,Ha Tinh
HT1205018,,7.4,5.5,,,,5.0,9.0,9.5,,,3.6,N1,Ha Tinh
HT1200777,,7.4,5.75,7.5,6.5,7.25,,,,,,5.0,N1,Ha Tinh
HT1204598,,7.4,4.25,7.5,4.0,3.5,,,,,,4.2,N1,Ha Tinh
HT1208368,,7.4,6.5,4.25,4.75,5.5,,,,,,3.6,N1,Ha Tinh
HT1208366,,7.4,7.0,7.5,6.5,4.0,,,,,,3.6,N1,Ha Tinh
HT1204610,,7.4,6.0,7.0,6.25,5.0,,,,,,4.0,N1,Ha Tinh
HT1204626,,7.4,5.5,6.5,5.25,5.75,,,,,,7.0,N1,Ha Tinh
HT1202217,,7.4,8.25,,,,3.5,7.0,8.25,,,8.4,N1,Ha Tinh
HT1204645,,7.4,6.5,,,,6.75,8.25,9.5,,,2.4,N1,Ha Tinh
HT1207774,,7.4,6.75,6.25,5.25,4.5,,,,,,1.8,N1,Ha Tinh
HT1203924,,7.4,5.0,,,,3.5,4.75,8.5,,,3.6,N1,Ha Tinh
HT1200994,,7.4,,7.75,7.5,2.25,,,,,,,,Ha Tinh
HT1204693,,7.4,6.75,7.25,7.25,4.25,,,,,,4.0,N1,Ha Tinh
HT1201029,,7.4,7.5,4.25,7.5,5.75,,,,,,4.4,N1,Ha Tinh
HT1202852,,7.4,,,6.0,5.25,,,,,,,,Ha Tinh
HT1203887,,7.4,7.75,,,,4.25,5.0,5.75,,,7.8,N1,Ha Tinh
HT1201966,,7.4,7.25,,,,6.5,7.25,8.25,,,5.4,N1,Ha Tinh
HT1203882,,7.4,6.25,6.5,6.5,5.25,,,,,,2.8,N1,Ha Tinh
HT1202631,,7.4,8.75,,,,4.5,5.25,7.25,,,6.0,N1,Ha Tinh
HT1203863,,7.4,7.0,,,,3.25,5.75,6.25,,,8.4,N1,Ha Tinh
HT1202253,,7.4,5.5,,,,5.75,8.5,8.25,,,4.4,N1,Ha Tinh
HT1204930,,7.4,6.75,,,,5.0,7.75,8.5,,,4.6,N1,Ha Tinh
HT1203801,,7.4,6.25,5.25,7.75,8.75,,,,,,2.8,N1,Ha Tinh
HT1201051,,7.4,6.75,,,,3.75,6.75,7.25,,,4.2,N1,Ha Tinh
HT1207365,,7.4,7.5,,,,8.0,6.0,6.75,,,4.6,N1,Ha Tinh
HT1205779,,7.4,5.0,,,,2.5,7.5,7.25,,,2.4,N1,Ha Tinh
HT1206825,,7.4,5.75,6.25,6.25,7.5,,,,,,6.0,N1,Ha Tinh
HT1206778,,7.4,7.75,,,,6.5,7.0,8.5,,,9.0,N1,Ha Tinh
HT1203233,,7.4,6.25,,,,2.5,6.5,5.25,,,3.6,N1,Ha Tinh
HT1207075,,7.4,6.0,6.0,6.0,4.75,,,,,,4.8,N1,Ha Tinh
HT1206747,,7.4,7.25,,,,5.75,7.75,8.75,,,6.2,N1,Ha Tinh
HT1200554,,7.4,6.75,4.25,5.75,6.75,,,,,,2.8,N1,Ha Tinh
HT1202473,,7.4,,6.25,7.25,,,,,,,,,Ha Tinh
HT1206987,,7.4,6.0,,,,1.25,6.25,8.0,,,2.4,N1,Ha Tinh
HT1206764,,7.4,6.0,6.5,5.25,3.5,,,,,,4.2,N1,Ha Tinh
HT1201354,,7.4,5.0,4.25,6.75,2.5,,,,,,3.2,N1,Ha Tinh
HT1206772,,7.4,7.5,4.75,7.0,7.5,,,,,,4.6,N1,Ha Tinh
HT1206776,,7.4,7.0,,,,5.0,5.25,7.5,,,9.0,N1,Ha Tinh
HT1202972,,7.4,5.75,6.75,5.0,3.75,,,,,,3.6,N1,Ha Tinh
HT1206849,,7.4,8.25,,,,4.25,5.75,6.25,,,7.2,N1,Ha Tinh
HT1203143,,7.4,4.75,7.25,4.0,3.75,,,,,,5.6,N1,Ha Tinh
HT1206549,,7.4,4.75,4.75,6.5,5.25,,,,,,4.2,N1,Ha Tinh
HT1206817,,7.4,6.5,6.0,5.5,3.75,,,,,,3.2,N1,Ha Tinh
HT1208052,,7.4,,6.5,6.5,,,,,,,,,Ha Tinh
HT1206536,,7.4,5.75,7.0,5.75,5.0,,,,,,8.0,N1,Ha Tinh
HT1206823,,7.4,6.25,5.75,4.5,3.75,,,,,,7.0,N1,Ha Tinh
HT1207115,,7.4,7.0,3.25,4.5,4.25,,,,,,3.0,N1,Ha Tinh
HT1206935,,7.4,4.5,7.0,6.0,2.75,,,,,,8.0,N1,Ha Tinh
HT1201305,,7.4,8.25,3.5,3.5,3.0,,,,,,4.2,N1,Ha Tinh
HT1206839,,7.4,,5.75,5.75,,,,,,,,,Ha Tinh
HT1207065,,7.4,6.5,4.25,7.25,6.5,,,,,,5.2,N1,Ha Tinh
HT1203023,,7.4,5.25,6.75,3.5,2.5,,,,,,7.6,N1,Ha Tinh
HT1202449,,7.4,5.25,,,,5.75,7.0,7.25,,,3.4,N1,Ha Tinh
HT1201280,,7.4,6.5,6.0,4.75,5.0,,,,,,4.0,N1,Ha Tinh
HT1206702,,7.4,7.0,6.5,6.5,3.25,,,,,,2.4,N1,Ha Tinh
HT1203204,,7.4,7.5,8.0,5.75,4.5,,,,,,7.2,N1,Ha Tinh
HT1203205,,7.4,7.0,6.5,3.75,6.75,,,,,,3.8,N1,Ha Tinh
HT1206706,,7.4,4.75,,,,4.25,7.0,7.0,,,3.2,N1,Ha Tinh
HT1201175,,7.4,7.5,7.25,6.5,4.25,,,,,,6.2,N1,Ha Tinh
HT1206709,,7.4,5.5,5.25,3.25,4.75,,,,,,6.2,N1,Ha Tinh
HT1202798,,7.4,6.0,7.25,6.5,3.5,,,,,,5.8,N1,Ha Tinh
HT1202988,,7.4,8.0,,,,6.75,6.25,6.75,,,4.6,N1,Ha Tinh
HT1202785,,7.4,3.25,2.75,7.25,6.25,,,,,,2.6,N1,Ha Tinh
HT1202763,,7.4,6.75,7.5,4.75,5.0,,,,,,3.2,N1,Ha Tinh
HT1207018,,7.4,4.75,6.25,6.25,5.0,,,,,,2.8,N1,Ha Tinh
HT1203208,,7.4,5.25,8.0,7.0,4.25,,,,,,5.6,N1,Ha Tinh
HT1207017,,7.4,8.0,,,,6.75,7.0,8.25,,,5.0,N1,Ha Tinh
